# The matrix is 500 by 240 and has 2000 non-zero entries
# The lines below give each element as i,j,value
# The vector to use is [1,2,3,...,240] for multiplication.
483 230 0.423776
15 122 0.410075
212 94 0.310837
290 233 0.073125
471 235 0.473892
484 202 0.634482
485 158 0.378520
262 106 0.940483
138 125 0.914122
254 84 0.421562
158 138 0.534005
274 222 0.328348
53 235 0.767428
62 201 0.639115
215 0 0.501482
32 133 0.351374
498 20 0.560300
447 46 0.752518
141 91 0.331223
454 115 0.574343
157 130 0.815557
93 145 0.340317
20 118 0.326304
32 64 0.583520
216 88 0.180278
86 162 0.040594
365 82 0.745418
246 226 0.744710
205 43 0.121752
258 161 0.578778
9 149 0.200762
135 120 0.456185
428 220 0.453527
348 213 0.539819
236 160 0.148088
326 106 0.499336
289 56 0.960927
103 188 0.254092
300 98 0.990469
93 71 0.204659
119 41 0.489750
71 77 0.715000
224 238 0.223700
418 156 0.110190
28 198 0.941284
209 38 0.939465
96 20 0.315281
229 50 0.035450
137 23 0.662590
374 98 0.047198
208 122 0.426821
483 165 0.915653
178 156 0.310205
299 80 0.521213
165 206 0.729747
378 115 0.327554
460 111 0.893869
72 148 0.584576
91 22 0.186333
130 205 0.645232
48 165 0.852206
213 112 0.645050
344 186 0.590306
326 152 0.918681
423 209 0.138515
126 109 0.703404
188 5 0.531255
103 146 0.037624
112 132 0.590921
323 141 0.972214
167 232 0.564561
334 147 0.436090
259 49 0.560554
31 237 0.232232
312 109 0.522615
453 200 0.674810
127 133 0.807456
339 131 0.387535
152 171 0.586746
258 50 0.932428
275 100 0.945144
493 51 0.373633
412 142 0.517648
154 234 0.095060
151 167 0.786457
26 77 0.364824
10 186 0.930880
271 27 0.774855
299 206 0.646238
444 82 0.397443
490 39 0.480168
491 210 0.553509
462 226 0.433111
136 229 0.675385
103 69 0.270445
296 34 0.221412
154 104 0.597036
348 149 0.129051
153 221 0.604576
321 34 0.247544
184 126 0.018419
114 8 0.989352
62 31 0.975129
252 44 0.303866
31 185 0.313438
54 233 0.608404
419 163 0.530025
472 86 0.274147
361 72 0.426959
406 4 0.361420
41 172 0.608178
183 144 0.903635
253 68 0.516628
44 216 0.781377
371 194 0.763701
321 235 0.967614
119 11 0.435885
57 71 0.950963
296 126 0.864971
284 144 0.654584
417 10 0.856895
212 43 0.318092
415 168 0.463059
361 238 0.560817
263 45 0.658872
431 74 0.086491
398 16 0.522749
284 42 0.475347
427 68 0.104030
80 232 0.311911
431 80 0.835809
28 182 0.770046
236 38 0.998027
467 126 0.088793
145 17 0.948624
172 99 0.296982
39 212 0.456056
85 203 0.124327
197 160 0.503799
378 169 0.096863
462 128 0.754083
240 114 0.623889
163 86 0.488389
415 136 0.687536
6 40 0.906054
470 45 0.532626
227 185 0.240294
295 76 0.268763
230 93 0.668049
0 50 0.757157
77 137 0.345993
382 143 0.306974
265 73 0.614669
27 26 0.402898
328 19 0.471165
297 215 0.956319
91 175 0.136190
434 82 0.952290
6 32 0.997675
31 40 0.628235
492 204 0.454342
14 113 0.744580
96 183 0.928751
147 30 0.377120
113 233 0.028185
447 71 0.158290
41 154 0.361086
212 124 0.232723
328 126 0.496765
132 112 0.439058
408 28 0.534493
411 164 0.353838
178 191 0.229580
294 159 0.364133
352 45 0.759290
332 167 0.783301
494 53 0.362295
117 57 0.233904
199 126 0.798149
497 37 0.173545
164 29 0.835232
153 30 0.455732
476 212 0.095207
216 25 0.588865
296 190 0.948111
189 12 0.438244
92 17 0.707801
10 151 0.929759
184 62 0.042198
226 74 0.917736
135 9 0.972985
496 204 0.557294
147 205 0.878627
237 213 0.965928
491 171 0.857112
81 28 0.329936
448 169 0.725474
61 129 0.806992
442 236 0.206645
364 27 0.866293
385 228 0.946608
170 211 0.382838
415 77 0.113280
220 186 0.026112
350 78 0.152822
8 144 0.851118
163 176 0.038180
198 169 0.975862
250 228 0.008535
46 233 0.661691
196 18 0.612605
198 152 0.694125
283 0 0.040372
303 206 0.803202
2 60 0.090982
401 150 0.929386
143 98 0.225280
264 141 0.317902
27 122 0.494960
461 82 0.637333
326 222 0.276936
272 179 0.960492
253 89 0.735374
172 130 0.216336
414 158 0.876366
408 65 0.386868
124 147 0.960429
277 194 0.515904
260 68 0.512035
481 114 0.727496
314 211 0.410617
475 175 0.707507
159 6 0.008146
225 226 0.850708
296 108 0.000308
229 220 0.568680
154 17 0.060632
368 69 0.926210
316 232 0.633494
310 3 0.312565
32 140 0.013264
284 139 0.738928
409 90 0.743906
26 85 0.985320
25 33 0.939708
150 162 0.640099
375 34 0.252104
455 229 0.447112
293 26 0.513980
163 133 0.323648
478 146 0.257290
449 114 0.260271
481 211 0.145400
442 74 0.484519
287 123 0.369346
41 181 0.132565
409 133 0.030987
351 57 0.453696
376 184 0.257645
353 21 0.957738
66 47 0.157460
284 235 0.088562
236 99 0.463054
258 49 0.060800
208 126 0.295964
257 73 0.981187
450 34 0.976225
292 171 0.490981
239 1 0.116846
89 234 0.668564
370 44 0.561927
158 58 0.621529
139 71 0.596759
52 141 0.466459
487 141 0.265010
236 43 0.254708
412 8 0.711217
62 102 0.294355
11 178 0.497398
69 234 0.518102
158 73 0.782785
228 12 0.698000
142 52 0.879114
143 7 0.655918
7 97 0.710536
379 98 0.943800
5 208 0.494671
199 94 0.532506
326 27 0.308722
50 105 0.239702
306 164 0.026273
395 162 0.491408
156 93 0.660342
376 153 0.213557
432 214 0.810926
462 188 0.750382
77 222 0.509065
310 129 0.346982
172 131 0.443236
207 184 0.839178
292 75 0.045874
291 237 0.060589
295 26 0.910677
224 153 0.710582
302 14 0.049835
426 133 0.131675
194 223 0.720948
430 205 0.506578
254 161 0.490934
145 53 0.699372
68 215 0.348799
222 167 0.207598
198 102 0.169811
247 100 0.946657
114 186 0.131648
224 204 0.934929
149 133 0.556552
304 168 0.955745
265 204 0.819981
314 69 0.990397
394 192 0.545427
274 0 0.437759
227 25 0.169672
221 157 0.528356
127 155 0.057463
223 33 0.002703
207 52 0.126140
356 198 0.107340
301 36 0.451036
110 4 0.626123
58 44 0.175359
205 209 0.711202
482 209 0.867306
498 236 0.928266
327 223 0.168597
345 138 0.425231
214 168 0.017646
362 100 0.521965
11 8 0.977249
211 163 0.746974
404 101 0.775653
239 77 0.270350
2 149 0.229940
105 133 0.649794
456 175 0.247348
59 98 0.954017
160 122 0.458825
50 96 0.910670
368 215 0.416032
413 125 0.745555
111 31 0.664367
467 28 0.906423
35 203 0.123101
234 26 0.195811
434 120 0.048721
250 159 0.832471
118 229 0.952166
148 7 0.265739
422 196 0.377696
344 175 0.170527
449 39 0.739176
402 139 0.689810
454 89 0.556936
408 86 0.066726
126 226 0.036901
438 177 0.886449
46 69 0.471353
148 143 0.637006
499 123 0.946174
295 184 0.276483
377 115 0.627572
401 25 0.957693
269 154 0.116166
458 23 0.814076
22 128 0.796167
115 184 0.226082
11 195 0.530445
456 181 0.918362
218 179 0.586826
250 140 0.464284
237 237 0.658672
227 143 0.172766
402 7 0.092574
420 111 0.424826
177 133 0.455484
73 16 0.514714
311 108 0.636813
146 23 0.905470
109 74 0.468829
128 7 0.261784
322 164 0.149033
116 31 0.993949
232 164 0.006549
165 127 0.150349
154 76 0.020945
278 166 0.572292
27 43 0.782179
4 183 0.549490
22 107 0.516068
188 41 0.866163
89 166 0.853401
16 179 0.059056
77 29 0.661619
413 132 0.835174
89 187 0.636647
159 104 0.193113
5 202 0.830944
178 236 0.759238
261 78 0.999870
129 136 0.453862
495 174 0.568484
491 134 0.762409
267 170 0.256544
493 149 0.634392
432 204 0.043793
398 184 0.002704
33 234 0.838442
187 205 0.398947
466 34 0.129030
9 44 0.524231
294 1 0.389432
250 137 0.182525
35 152 0.047025
304 226 0.086729
302 21 0.131047
6 70 0.147183
57 93 0.222137
399 27 0.013659
299 92 0.978771
428 133 0.629913
149 63 0.576442
142 23 0.662962
266 164 0.360566
413 188 0.256047
415 32 0.355140
210 187 0.956142
432 25 0.170098
91 48 0.272290
129 158 0.384415
267 135 0.365604
375 3 0.422054
353 145 0.066856
89 19 0.278796
439 196 0.955448
367 44 0.263412
422 12 0.827775
452 133 0.073623
404 98 0.336994
268 234 0.724641
157 19 0.246291
20 16 0.909049
363 164 0.779956
99 122 0.080639
290 151 0.619237
467 113 0.643625
202 238 0.848837
475 56 0.448852
400 126 0.994106
209 45 0.432505
264 66 0.401314
